"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"004_297284","HL2",44.2675,-63.3175,2017,5,23,0,0,0,0,0,3376.48931136823,0,21038.9048991354,226.224783861671,8596.54178674352,0,0,0,0,0,0,0,0,0,337.648931136823,0,0,0,0,337.648931136823,0,0,0,675.297862273646,0,0,0,12830.6593831993,5402.38289818917,0,0,0,0,4727.08503591552,14856.5529700202,0,0,0,0,0,0,0,0,11817.7125897888,0,0,675.297862273646,0,337.648931136823,0
"005_398737","HL2",44.2667,-63.3167,2017,6,8,0,0,0,0,0,21290.060851927,0,23977.9310344828,678.620689655172,2488.27586206897,0,2661.25760649087,0,0,5322.51521298174,1330.62880324544,0,0,0,0,0,3991.88640973631,0,3991.88640973631,0,5322.51521298174,0,0,7983.77281947262,0,1330.62880324544,3991.88640973631,9314.40162271805,3991.88640973631,0,0,0,6653.14401622718,5322.51521298174,75845.8417849898,0,0,0,0,0,0,0,0,50563.8945233266,0,0,7983.77281947262,0,1330.62880324544,0
"002_436987","HL2",44.2668,-63.33198,2017,6,28,0,0,0,0,0,5433.33333333333,1811.11111111111,16601.8518518519,603.703703703704,1962.03703703704,0,15394.4444444444,0,0,905.555555555556,0,0,0,2716.66666666667,0,2.26388888888889,0,0,905.555555555556,0,0,0,0,18111.1111111111,0,3622.22222222222,4527.77777777778,11772.2222222222,10866.6666666667,0,0,0,7244.44444444444,9961.11111111111,64294.4444444444,0,0,0,0,0,0,0,0,63388.8888888889,0,0,3622.22222222222,0,4527.77777777778,0
"127_437408","HL2",44.28157,-63.32371,2017,7,19,0,0,0,0,0,12673.2673267327,0,18255.5398396983,0,452.616690240453,0,4526.16690240453,0,0,1029.70297029703,0,3620.93352192362,0,6336.63366336634,0,0,905.233380480905,0,0,1810.46676096181,0,0,0,5431.40028288543,0,0,905.233380480905,11768.0339462518,0,0,0,0,2715.70014144272,27157.0014144272,54314.0028288543,0,0,0,0,0,0,0,905.233380480905,36209.3352192362,0,0,20820.3677510608,0,0,0
"198_437635","HL2",44.27505,-63.31526,2017,7,29,0,0,0,2.26244343891403,0,15837.1040723982,0,20361.9909502262,205.676676264912,617.030028794735,0,40723.9819004525,0,4524.88687782805,2554.29864253394,0,2262.44343891403,0,6787.33031674208,4.52488687782805,0,2262.44343891403,0,0,0,4524.88687782805,0,0,0,0,2262.44343891403,6787.33031674208,20361.9909502262,4524.88687782805,0,0,0,15837.1040723982,11312.2171945701,124434.389140271,0,0,2262.44343891403,0,0,0,0,0,307692.307692308,0,0,321266.968325792,0,0,0
"006_434991","HL2",44.2667,-63.3167,2017,8,29,0,0,0,905.233380480905,0,3620.93352192362,905.233380480905,8476.27619904848,0,905.233380480905,0,10862.8005657709,0,7241.86704384724,63.3663366336634,0,0,0,0,0,0,0,0,905.233380480905,0,0,0,0,1810.46676096181,0,2715.70014144272,1810.46676096181,5431.40028288543,2715.70014144272,0,0,0,7241.86704384724,26251.7680339462,94144.2715700141,0,0,0,0,0,4526.16690240453,0,0,17199.4342291372,0,0,47072.1357850071,0,0,0
"007_441720","HL2",44.2667,-63.3167,2017,10,3,0,0,0,0,0,22627.7372262774,2662.08673250322,4595.57525872171,0,87.5347668327945,0,42593.3877200515,0,2662.08673250322,92.7737226277372,0,0,0,0,2.26277372262774,0,0,0,0,9317.30356376127,6655.21683125805,0,0,0,1331.04336625161,5324.17346500644,1331.04336625161,5324.17346500644,2662.08673250322,0,0,0,3993.13009875483,33276.0841562903,62559.0382138257,0,0,0,0,0,26620.8673250322,0,2.26277372262774,1331.04336625161,1331.04336625161,0,21296.6938600258,0,1331.04336625161,0
"005_444614","HL2",44.26252,-63.30863,2017,11,25,0,0,0,0,0,5430.37974683544,0,10696.2025316456,82.2784810126582,82.2784810126582,0,18101.2658227848,0,10860.7594936709,905.063291139241,0,0,16291.1392405063,0,0,0,0,0,6.7879746835443,0,1810.12658227848,0,0,0,0,905.063291139241,0,13575.9493670886,5430.37974683544,0,0,0,2715.18987341772,19006.3291139241,143905.063291139,0,0,19006.3291139241,0,0,0,0,0,0,905.063291139241,0,905.063291139241,0,905.063291139241,0
"175_445541","HL2",44.27648,-63.31997,2017,12,16,0,0,0,0,0,905.349794238683,452.674897119342,12674.8971193416,0,905.349794238683,0,9958.84773662551,0,9053.49794238683,454.938271604938,0,0,9958.84773662551,2.26337448559671,0,0,0,0,4.52674897119342,13127.5720164609,3621.39917695473,0,0,452.674897119342,905.349794238683,452.674897119342,3168.72427983539,12674.8971193416,905.349794238683,0,0,0,0,3168.72427983539,31234.5679012346,0,0,22633.7448559671,0,0,0,0,0,905.349794238683,0,0,0,0,0,452.674897119342
"001_441730","HL2",44.27,-63.32,2018,2,7,0,0,0,0,0,0,1372.04125210122,2166.17769914292,84.9481450644284,0,0,3430.10313025306,0,0,18.1109445277361,0,0,0,0,0,0,0,0,2058.06187815183,0,1372.04125210122,0,0,4116.12375630367,0,0,4116.12375630367,6174.1856344555,9604.28876470856,0,0,0,686.020626050611,686.020626050611,95356.8670210349,0,0,686.020626050611,0,0,0,0,0,37731.1344327836,0,0,4802.14438235428,0,0,0
"002_441740","HL2",44.2667,-63.3167,2018,2,23,0,0,0,0,0,0,0,1522.2295952223,0,82.2826808228268,0,2262.77372262774,0,3167.88321167883,2.26277372262774,0,0,905.109489051095,0,0,0,0,0,905.109489051095,0,1357.66423357664,0,0,905.109489051095,0,1357.66423357664,1357.66423357664,2262.77372262774,4072.99270072993,0,0,0,905.109489051095,14029.197080292,34394.1605839416,0,0,0,0,0,905.109489051095,0,0,10408.7591240876,0,0,0,0,0,0
"003_358463","HL2",44.2667,-63.3167,2018,3,20,0,0,0,0,0,0,1330.84908171413,46419.0981432361,1170.22936495553,0,0,14639.3398988555,0,5323.39632685653,2.26244343891403,0,0,15970.1889805696,0,0,0,0,0,6654.24540857067,0,3992.5472451424,1330.84908171413,0,31940.3779611392,0,5323.39632685653,0,5323.39632685653,1330.84908171413,0,0,0,5323.39632685653,6654.24540857067,182326.324194836,0,0,2661.69816342827,0,0,0,0,0,38594.6233697099,0,0,5323.39632685653,0,0,0
"004_358473","HL2",44.27,-63.32166,2018,4,3,0,0,0,0,0,905.027932960894,0,28055.8659217877,452.513966480447,1131.28491620112,0,3620.11173184357,0,2715.08379888268,0,9050.27932960894,0,2715.08379888268,0,0,0,4525.13966480447,0,10862.5977653631,0,905.027932960894,0,0,18100.5586592179,0,7240.22346368715,0,13575.4189944134,6335.19553072626,0,0,0,8145.25139664804,11765.3631284916,109508.379888268,0,0,0,0,0,0,0,1810.05586592179,29865.9217877095,0,0,0,0,1810.05586592179,0
"077_446015","HL2",44.26563,-63.31755,2018,4,13,0,0,0,0,0,0,0,39892.8177902434,0,1352.29890814384,0,2745.57657107993,0,686.394142769982,0,686.394142769982,0,0,0,0,0,686.394142769982,0,6177.54728492983,686.394142769982,4118.36485661989,0,0,19905.4301403295,0,4804.75899938987,0,10982.3062843197,2745.57657107993,686.394142769982,686.394142769982,0,3431.97071384991,2059.18242830994,64521.0494203783,0,0,0,0,0,0,0,0,57657.1079926785,0,0,2059.18242830994,0,686.394142769982,0
"005_358483","HL2",44.27,-63.32,2018,5,1,0,0,0,0,0,0,905.233380480905,55117.0324405712,365.013459871333,2920.10767897066,0,1810.46676096181,0,0,6.78925035360679,4526.16690240453,0,905.233380480905,905.233380480905,0,0,905.233380480905,0,15388.9674681754,0,0,0,0,73323.9038189533,0,12673.2673267327,905.233380480905,19915.1343705799,5431.40028288543,0,0,0,2715.70014144272,9957.56718528996,76944.8373408769,0,0,0,0,0,0,0,6336.63366336634,27157.0014144272,0,0,905.233380480905,0,905.233380480905,0
"006_446751","HL2",44.2667,-63.3167,2018,5,18,0,0,0,0,0,11768.0339462518,0,32917.5774720329,1285.84287000129,771.505722000771,0,905.233380480905,0,0,0,5431.40028288543,0,905.233380480905,0,905.233380480905,0,0,0,7241.86704384724,0,1810.46676096181,0,0,1810.46676096181,0,7241.86704384724,1810.46676096181,21725.6011315417,5431.40028288543,0,905.233380480905,0,1810.46676096181,9052.33380480905,64271.5700141443,0,0,0,0,0,0,0,4526.16690240453,23536.0678925035,0,0,8147.10042432815,0,0,0
"265_438552","HL2",44.26558,-63.31048,2018,5,21,0,0,0,0,0,4114.98613745805,685.831022909675,26722.6208203601,0,1636.07882573633,0,0,0,0,4.52648475120385,685.831022909675,0,0,2.26324237560193,9.0529695024077,685.831022909675,1371.66204581935,0,0,0,0,688.094265285276,0,1371.66204581935,0,5486.6481832774,2057.49306872902,36349.0442142128,2057.49306872902,0,0,0,1371.66204581935,11659.1273894645,31548.227053845,0,0,0,0,0,0,0,0,26061.5788705676,0,0,4114.98613745805,0,685.831022909675,0
"007_446761","HL2",44.2667,-63.3167,2018,6,7,0,0,0,0,0,13718.8503950682,0,28090.5858390582,1090.89653743915,818.172403079366,0,2057.82755926022,5487.54015802726,0,0,1371.88503950682,0,0,0,0,0,2743.77007901363,0,0,0,0,0,0,12346.9653555613,0,0,1371.88503950682,15090.735434575,0,0,0,0,10975.0803160545,4115.65511852045,67222.366935834,0,0,0,0,0,0,0,10975.0803160545,31553.3559086568,0,0,5487.54015802726,0,2743.77007901363,0
"008_446771","HL2",44.2667,-63.3167,2018,6,28,0,0,0,0,0,28283.4850455137,1885.56566970091,27006.1663660388,0,2919.58555308528,0,15084.5253576073,5656.69700910273,0,3771.13133940182,3771.13133940182,1885.56566970091,0,3771.13133940182,0,0,0,0,3771.13133940182,0,5656.69700910273,0,0,1885.56566970091,0,1885.56566970091,1885.56566970091,18855.6566970091,0,0,0,0,3771.13133940182,7542.26267880364,130104.031209363,0,0,0,0,1885.56566970091,3771.13133940182,0,9427.82834850455,75422.6267880364,0,0,77308.1924577373,0,3771.13133940182,0
"002_441751","HL2",44.27384,-63.3249,2018,7,14,0,0,0,0,0,4977.92494481236,0,21721.8543046358,362.030905077263,905.077262693157,0,3167.77041942605,905.077262693157,0,15.8388520971302,0,1810.15452538631,452.538631346578,2715.23178807947,0,0,1810.15452538631,0,0,0,905.077262693157,0,0,2262.69315673289,0,0,0,14028.6975717439,1357.61589403973,0,0,0,905.077262693157,1357.61589403973,15386.3134657837,0,0,0,0,0,0,0,907.33995584989,21721.8543046358,0,0,13123.6203090508,0,1357.61589403973,0
"100_442098","HL2",44.26058,-63.32037,2018,7,28,0,0,0,685.588920883039,0,2742.35568353215,0,8322.33962543307,0,493.175681507145,0,3427.94460441519,0,0,687.851364321953,0,2056.76676264912,685.588920883039,685.588920883039,0,0,685.588920883039,0,685.588920883039,2742.35568353215,0,0,685.588920883039,0,685.588920883039,0,685.588920883039,30851.5014397367,3427.94460441519,0,685.588920883039,0,4799.12244618127,36336.212806801,128890.717126011,0,0,2056.76676264912,0,0,0,0,1371.17784176608,22624.4343891403,0,0,6170.30028794735,0,1371.17784176608,0
"009_446781","HL2",44.2667,-63.3167,2018,8,28,0,0,0,0,0,0,0,6163.73428779113,0,369.824057267468,0,685.481964733135,0,0,685.481964733135,0,0,685.481964733135,685.481964733135,0,0,0,0,0,0,685.481964733135,0,0,3427.40982366567,685.481964733135,0,1370.96392946627,13709.6392946627,4112.89178839881,0,0,2056.4458941994,2056.4458941994,24677.3507303929,75403.0161206448,0,0,10967.7114357302,0,0,0,0,0,685.481964733135,0,0,685.481964733135,0,0,0
"006_448601","HL2",44.26638,-63.3173,2018,9,15,0,0,0,1371.45162103565,0,0,0,3736.11210833726,0,169.823277651694,0,10285.8871577674,0,25371.8549891595,1371.45162103565,0,3428.62905258912,0,2742.9032420713,0,0,685.725810517824,0,0,0,685.725810517824,0,0,685.725810517824,685.725810517824,2057.17743155347,0,6857.25810517824,685.725810517824,0,0,0,3428.62905258912,15771.6936419099,37029.1937679625,0,0,24000.4033681238,0,0,0,0,0,2742.9032420713,685.725810517824,0,2057.17743155347,0,0,0
"097_449366","HL2",44.26605,-63.31642,2018,9,23,0,0,0,2716.98113207547,0,0,0,8150.94339622641,0,150.943396226415,0,32603.7735849057,0,19018.8679245283,9.05660377358491,0,1811.32075471698,905.660377358491,0,0,0,0,0,0,1811.32075471698,2716.98113207547,0,0,0,0,5433.96226415094,3622.64150943396,13584.9056603774,4528.30188679245,0,0,905.660377358491,0,7245.28301886792,28075.4716981132,0,0,18113.2075471698,0,0,0,0,0,8150.94339622641,0,0,5433.96226415094,0,0,0
"255_450347","HL2",44.26722,-63.31787,2018,10,5,0,0,0,0,0,0,0,4801.27591706539,0,90.5901116427432,0,11323.7639553429,0,18118.0223285486,473.333333333333,0,0,452.950558213716,0,0,0,0,0,0,452.950558213716,3170.65390749601,0,0,0,452.950558213716,2264.75279106858,2717.7033492823,4529.50558213716,3623.60446570973,0,0,452.950558213716,905.901116427432,8153.11004784689,23553.4290271132,0,0,37141.9457735247,0,0,0,0,0,4076.55502392344,0,0,1358.85167464115,0,0,0
"010_446791","HL2",44.2667,-63.3167,2018,10,30,0,0,0,905.349794238683,113.168724279835,113.168724279835,113.168724279835,1019.15549070021,0,0,0,226.337448559671,0,0,9.05349794238683,113.168724279835,0,0,0,0,0,0,0,0,113.168724279835,113.168724279835,0,0,0,0,0,0,113.168724279835,452.674897119342,0,0,0,339.506172839506,0,20596.70781893,0,0,2942.38683127572,0,0,0,0,0,792.181069958848,0,0,0,0,339.506172839506,0
"011_446801","HL2",44.2667,-63.3167,2018,11,19,905.233380480905,0,0,0,0,905.233380480905,3168.31683168317,11994.342291372,0,75.4361150400754,0,4073.55021216407,0,4978.78359264498,6.78925035360679,0,0,905.233380480905,0,0,0,0,0,0,0,1357.85007072136,0,0,2263.08345120226,0,1357.85007072136,0,3168.31683168317,2715.70014144272,0,0,0,905.233380480905,1810.46676096181,103196.605374823,0,0,5431.40028288543,0,0,0,0,452.616690240453,9052.33380480905,0,0,4073.55021216407,0,2263.08345120226,0
"012_446811","HL2",44.2667,-63.3167,2018,12,6,685.782864000686,0,0,0,0,1371.56572800137,6172.04577600617,5431.40028288543,169.73125884017,56.5770862800566,0,8229.39436800823,0,1371.56572800137,9.05233380480905,0,0,0,685.782864000686,0,0,685.782864000686,0,685.782864000686,0,2743.13145600274,0,0,16458.7887360165,0,8229.39436800823,1371.56572800137,10972.525824011,1371.56572800137,0,0,0,2057.34859200206,10972.525824011,51433.7148000514,0,0,2057.34859200206,0,0,0,0,685.782864000686,26059.7488320261,0,0,9600.9600960096,0,2057.34859200206,0
"013_446821","HL2",44.2667,-63.3167,2018,12,21,0,0,0,0,0,0,1357.85007072136,2551.11225408255,0,123.440915520123,0,3620.93352192362,0,1357.85007072136,486.562942008487,0,0,0,0,0,0,0,0,0,0,452.616690240453,0,0,6789.25035360679,0,3620.93352192362,0,10862.8005657709,4073.55021216407,0,0,0,1810.46676096181,11315.4172560113,49335.2192362093,0,0,0,0,0,0,0,0,12673.2673267327,0,0,3168.31683168317,0,0,0
"001_446831","HL2",44.2667,-63.3167,2019,1,14,686.274509803922,0,0,0,0,686.274509803922,4117.64705882353,3611.63227016886,0,297.428539896259,0,3431.37254901961,0,0,11.3235294117647,0,0,1372.54901960784,0,0,0,0,0,0,0,1372.54901960784,0,0,4803.92156862745,0,0,2058.82352941176,10980.3921568627,8235.29411764706,0,0,0,3431.37254901961,6176.47058823529,155098.039215686,0,0,0,0,0,0,0,0,26078.431372549,686.274509803922,0,0,0,1372.54901960784,0
"002_446841","HL2",44.2667,-63.3167,2019,2,5,0,452.488687782805,0,452.488687782805,0,0,1357.46606334842,3085.15014397367,41.1353352529823,287.947346770876,0,452.488687782805,0,0,33.9366515837104,0,0,904.977375565611,0,0,0,0,0,0,0,0,0,0,1357.46606334842,0,452.488687782805,452.488687782805,8144.7963800905,7692.30769230769,0,0,0,4524.88687782805,7692.30769230769,60633.4841628959,0,0,0,0,0,0,0,0,18099.5475113122,0,0,1809.95475113122,0,3619.90950226244,0
"005_442476","HL2",44.25823,-63.31344,2019,2,18,0,0,0,0,0,0,0,2415.79558652729,43.1392069022731,172.556827609092,0,2717.77003484321,0,0,22.6480836236934,0,0,1811.84668989547,0,0,0,0,0,0,0,905.923344947735,0,0,0,0,0,905.923344947735,5435.54006968641,11777.0034843206,0,0,0,3623.69337979094,17212.543554007,148571.428571429,0,0,0,0,0,0,0,0,5435.54006968641,0,0,905.923344947735,0,0,0
"021_442652","HL2",44.2728,-63.32623,2019,3,9,0,0,0,0,0,0,1885.36953242836,3137.69528024573,165.141856855038,330.283713710077,0,5656.10859728507,0,0,0,0,0,0,0,0,0,0,0,9.04977375565611,0,0,0,0,7541.47812971342,0,0,0,0,5656.10859728507,0,0,0,11312.2171945701,13197.5867269985,122549.019607843,0,0,0,0,0,0,0,0,190422.322775264,0,0,1885.36953242836,0,0,0
"096_442899","HL2",44.26827,-63.32928,2019,3,22,0,0,0,0,0,0,0,10863.1578947368,7488.99521531101,493.77990430622,0,11768.4210526316,0,0,0,2715.78947368421,0,0,0,0,0,0,0,13.5789473684211,0,3621.05263157895,0,0,5431.57894736842,0,0,0,4526.31578947368,3621.05263157895,0,0,0,19915.7894736842,3621.05263157895,113157.894736842,0,0,0,0,0,0,0,905.263157894737,54315.7894736842,0,0,1810.52631578947,0,0,0
"085_473483","HL2",44.26595,-63.31679,2019,4,15,0,0,0,685.852608929532,0,0,685.852608929532,14452.4844941898,4090.32580024239,5999.14450702217,0,4800.96826250672,0,1371.70521785906,0,4800.96826250672,0,685.852608929532,0,0,0,0,0,2057.5578267886,0,0,0,0,17146.3152232383,0,685.852608929532,685.852608929532,7544.37869822485,8230.23130715438,0,0,0,4800.96826250672,2743.41043571813,78187.1974179667,0,0,0,0,0,0,0,2057.5578267886,53496.5034965035,0,0,4115.11565357719,0,0,0
"155_473972","HL2",44.26627,-63.31616,2019,4,25,0,0,0,0,0,0,0,39425.4628745944,0,19712.7314372972,0,16974.8520710059,1886.09467455621,0,0,7544.37869822485,0,0,0,0,0,0,0,13204.926035503,1886.09467455621,1886.09467455621,0,0,81102.0710059172,0,3772.18934911243,3772.18934911243,1886.09467455621,9430.47337278106,0,0,0,9430.47337278106,5658.28402366864,84874.2603550296,0,0,0,0,0,0,0,1886.09467455621,43380.1775147929,0,0,3772.18934911243,0,0,0
"003_446851","HL2",44.2667,-63.3167,2019,5,10,0,0,0,0,0,0,0,43324.8081841432,4430.9462915601,5415.6010230179,0,3019.60784313726,0,0,4.52941176470588,12078.431372549,0,0,1509.80392156863,0,0,0,0,7549.01960784314,0,0,0,0,21137.2549019608,0,7549.01960784314,28686.2745098039,40764.7058823529,12078.431372549,0,0,0,6039.21568627451,12078.431372549,55862.7450980392,0,0,0,0,0,0,0,6039.21568627451,30196.0784313725,1509.80392156863,0,3019.60784313726,0,3019.60784313726,0
"004_446861","HL2",44.2667,-63.3167,2019,5,28,0,0,0,452.418096723869,0,0,452.418096723869,10545.0834574736,850.409956247874,5782.78770248554,0,452.418096723869,0,0,4.52418096723869,904.836193447738,0,0,452.418096723869,0,0,0,0,1357.25429017161,0,452.418096723869,0,0,0,0,904.836193447738,5429.01716068643,13120.1248049922,7238.6895475819,0,0,0,5429.01716068643,5429.01716068643,21716.0686427457,0,0,452.418096723869,0,0,0,0,0,19906.3962558502,0,0,452.418096723869,0,0,0
"007_476267","HL2",44.26533,-63.30095,2019,6,7,0,0,0,0,0,1370.96392946627,0,25659.5338440403,685.481964733135,5402.00712506112,0,0,0,0,685.481964733135,2741.92785893254,0,0,0,0,0,0,0,0,0,1370.96392946627,0,0,685.481964733135,0,0,0,6854.81964733135,3427.40982366567,685.481964733135,0,0,4798.37375313194,2741.92785893254,83628.7996974424,0,0,0,0,0,0,0,0,58265.9670023165,0,0,685.481964733135,0,1370.96392946627,0
"005_446871","HL2",44.2667,-63.3167,2019,6,19,0,0,0,0,0,6788.99082568807,0,20593.2721712538,226.299694189602,6336.39143730887,0,5657.49235474006,0,0,4525.99388379205,2262.99694189602,0,0,2262.99694189602,0,0,0,0,1131.49847094801,1131.49847094801,1131.49847094801,0,0,3394.49541284404,0,0,1131.49847094801,14709.4801223242,9051.9877675841,0,0,0,4525.99388379205,16972.4770642202,65626.9113149847,0,0,0,0,0,0,0,1131.49847094801,64495.4128440367,0,0,4525.99388379205,0,0,0
"006_442909","HL2",44.26685,-63.3214,2019,6,27,0,0,0,0,0,12454.2897327707,0,36554.1490857946,0,2264.41631504923,0,6793.24894514768,0,0,0,0,0,0,2264.41631504923,0,0,0,0,0,0,3396.62447257384,0,0,0,0,0,6793.24894514768,11322.0815752461,6793.24894514768,0,0,0,6793.24894514768,7925.45710267229,75857.9465541491,0,0,0,0,0,0,0,2264.41631504923,56610.4078762307,0,0,21511.9549929676,0,0,0
"118_451816","HL2",44.26137,-63.31239,2019,7,16,0,0,0,1886.18925831202,0,1886.18925831202,0,42552.4296675192,0,6941.17647058823,0,33951.4066496164,0,0,2.26342710997442,0,0,0,3772.37851662404,0,0,0,0,0,0,3772.37851662404,0,0,3772.37851662404,0,0,5658.56777493606,28292.8388746803,5658.56777493606,0,0,0,22634.2710997442,73561.3810741688,203708.439897698,0,0,0,0,0,0,0,0,190505.115089514,0,0,11317.1355498721,0,1886.18925831202,0
"191_452060","HL2",44.26873,-63.32848,2019,7,26,0,0,0,1508.29562594268,0,0,0,20657.0922683455,0,1180.40527247688,0,15082.9562594268,0,0,0,0,0,0,1508.29562594268,0,0,1508.29562594268,0,0,0,1508.29562594268,0,0,0,0,0,4524.88687782805,18099.5475113122,0,0,0,0,6033.18250377074,15082.9562594268,161387.631975867,0,0,0,0,0,0,0,0,114630.467571644,0,0,9049.77375565611,0,3016.59125188537,0
"280_452362","HL2",44.27078,-63.32782,2019,8,10,0,0,0,0,0,16968.3257918552,0,21894.6139249745,0,1094.73069624872,0,42420.814479638,8484.1628959276,2828.05429864253,0,0,14140.2714932127,0,2828.05429864253,0,0,2828.05429864253,0,0,0,14140.2714932127,0,0,0,0,8484.1628959276,0,2828.05429864253,0,0,0,0,2828.05429864253,2828.05429864253,263009.049773756,0,0,0,0,0,0,0,2828.05429864253,96153.8461538462,0,0,115950.226244344,0,2828.05429864253,0
"007_446881","HL2",44.2667,-63.3167,2019,10,21,0,0,0,0,0,0,0,18377.8270198023,0,773.803242939045,0,452.674897119342,0,0,86.0082304526749,0,0,4979.42386831276,452.674897119342,0,0,0,0,452.674897119342,0,907.61316872428,0,0,0,0,0,4074.07407407407,17654.3209876543,2716.04938271605,0,0,0,5884.77366255144,21275.7201646091,45267.4897119342,0,0,2716.04938271605,0,0,0,0,0,4074.07407407407,1358.02469135802,0,452.674897119342,0,452.674897119342,0
"008_446891","HL2",44.2667,-63.3167,2019,11,22,0,0,0,0,0,0,905.982905982906,3623.93162393162,0,0,0,9965.81196581196,0,7247.86324786325,36.2393162393162,0,0,10871.7948717949,0,0,0,0,0,0,905.982905982906,0,0,0,0,3623.93162393162,0,0,5435.89743589744,1811.96581196581,0,0,0,3623.93162393162,45299.1452991453,82444.4444444444,0,0,39863.2478632479,0,0,0,0,0,10871.7948717949,0,0,0,0,0,0
"009_446901","HL2",44.2667,-63.3167,2019,12,17,0,0,0,0,0,754.361150400754,1508.72230080151,12220.6506364922,0,792.079207920792,0,9806.69495520981,0,2263.08345120226,63.3663366336634,0,0,2263.08345120226,0,0,0,0,0,0,0,3771.80575200377,0,0,0,1508.72230080151,754.361150400754,6789.25035360679,24893.9179632249,1508.72230080151,0,0,0,0,3017.44460160302,83734.0876944837,0,0,15087.2230080151,0,0,0,0,0,3771.80575200377,0,0,0,0,754.361150400754,0
